id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
500,"Knows","Doña Maria","Gabriel Balboa","1","10: Morning - En México","67","67"
501,"Knows","Doña Maria","Hernando","1","10: Morning - En México","67","67"
502,"Knows of","Rafaela Cortes","Hernando","0","10: Morning - En México","67","67"
503,"Knows of","Doña Maria","Satellite Dish men","0","10: Morning - En México","67","67"
504,"Knows of","Rafaela Cortes","Satellite Dish men","0","10: Morning - En México","67","67"
505,"Knows of","Sol","Hernando","0","10: Morning - En México","67","67"
506,"Knows of","Sol","Satellite Dish men","0","10: Morning - En México","67","67"
507,"Knows","Rafaela Cortes","Gabriel Balboa","1","10: Morning - En México","67","67"
508,"Exchange","Rafaela Cortes","Sol","1","10: Morning - En México","67","68"
509,"Knows","Rafaela Cortes","Rodriguez","1","10: Morning - En México","68","68"
510,"Knows","Rafaela Cortes","Doña Maria","1","10: Morning - En México","68","68"
511,"Knows","Rafaela Cortes","Gabriel Balboa","1","10: Morning - En México","68","68"
512,"Knows of","Hotel Manager","Gabriel Balboa","0","10: Morning - En México","68","68"
513,"Exchange","Rafaela Cortes","Hotel Manager","1","10: Morning - En México","68","69"
514,"Knows","Rafaela Cortes","Rodriguez","1","10: Morning - En México","69","69"
515,"Exchange","Rafaela Cortes","Sol","1","10: Morning - En México","69","70"
516,"Knows","Rafaela Cortes","Rodriguez","1","10: Morning - En México","70","70"
517,"Knows of","Xiayue","Bobby's Father","0","12: Car Payment Due - Tijuana via Singapore","76","76"
518,"Knows of","Xiayue","Bobby's Mother","0","12: Car Payment Due - Tijuana via Singapore","76","76"
519,"Knows of","Bobby Ngu","Bobby's grandfather","0","12: Car Payment Due - Tijuana via Singapore","76","76"
520,"Knows of","Xiayue","Bobby's uncles","0","12: Car Payment Due - Tijuana via Singapore","76","76"
521,"Knows","Bobby Ngu","Bobby's Father","1","12: Car Payment Due - Tijuana via Singapore","76","76"
522,"Knows","Bobby Ngu","Bobby's Mother","1","12: Car Payment Due - Tijuana via Singapore","76","76"
523,"Knows","Bobby Ngu","Bobby's uncles","1","12: Car Payment Due - Tijuana via Singapore","76","76"
524,"Knows of","Bobby Ngu","Xiayue","1","12: Car Payment Due - Tijuana via Singapore","76","76"
525,"Knows of","Xiayue","Bobby Ngu","1","12: Car Payment Due - Tijuana via Singapore","76","76"
526,"Knows","Xiayue","smugglers","1","12: Car Payment Due - Tijuana via Singapore","76","76"
527,"Knows of","Bobby Ngu","smugglers","1","12: Car Payment Due - Tijuana via Singapore","76","76"
528,"Knows","Bobby Ngu","Rafaela Cortes","1","12: Car Payment Due - Tijuana via Singapore","76","76"
529,"Knows","Bobby Ngu","Sol","1","12: Car Payment Due - Tijuana via Singapore","76","76"
530,"Knows","Bobby Ngu","Pepe","1","12: Car Payment Due - Tijuana via Singapore","76","76"
531,"Knows","Pepe","Rafaela Cortes","1","12: Car Payment Due - Tijuana via Singapore","76","76"
532,"Exchange","Bobby Ngu","Pepe","1","12: Car Payment Due - Tijuana via Singapore","77","77"
533,"Knows","Bobby Ngu","Rafaela Cortes","1","12: Car Payment Due - Tijuana via Singapore","77","77"
534,"Knows","Pepe","Rafaela Cortes","1","12: Car Payment Due - Tijuana via Singapore","77","77"
535,"Knows","Pepe","People from Tijuana","1","12: Car Payment Due - Tijuana via Singapore","77","77"
536,"Exchange","Bobby Ngu","People from Tijuana","1","12: Car Payment Due - Tijuana via Singapore","77","77"
537,"Knows","Bobby Ngu","Pepe","1","12: Car Payment Due - Tijuana via Singapore","78","78"
538,"Knows","Bobby Ngu","Rafaela Cortes","1","12: Car Payment Due - Tijuana via Singapore","78","78"
539,"Knows of","Bobby Ngu","Xiayue","1","12: Car Payment Due - Tijuana via Singapore","78","78"
540,"Knows","Bobby Ngu","immigration lawyer","1","12: Car Payment Due - Tijuana via Singapore","78","78"
541,"Knows","Bobby Ngu","Rafaela's smugglers","1","12: Car Payment Due - Tijuana via Singapore","78","78"
542,"Knows","Rafaela Cortes","immigration lawyer","1","12: Car Payment Due - Tijuana via Singapore","78","78"
543,"Knows","Rafaela Cortes","Rafaela's smugglers","1","12: Car Payment Due - Tijuana via Singapore","78","78"
544,"Knows","Bobby Ngu","Sol","1","12: Car Payment Due - Tijuana via Singapore","78","78"
545,"Exchange","Bobby Ngu","Pepe","1","12: Car Payment Due - Tijuana via Singapore","78","78"
546,"Exchange","Bobby Ngu","Celia Oh","1","12: Car Payment Due - Tijuana via Singapore","78","79"
547,"Knows","Celia Oh","Rafaela Cortes","1","12: Car Payment Due - Tijuana via Singapore","78","78"
548,"Knows","Celia Oh","Sol","1","12: Car Payment Due - Tijuana via Singapore","78","78"
549,"Knows","Celia Oh","Celia Oh's Mother","1","12: Car Payment Due - Tijuana via Singapore","78","78"
550,"Knows of","Bobby Ngu","Celia Oh's Mother","0","12: Car Payment Due - Tijuana via Singapore","78","78"
551,"Knows","Celia Oh","Unnamed baby","1","12: Car Payment Due - Tijuana via Singapore","78","78"
552,"Knows","Celia Oh's Mother","Unnamed baby","1","12: Car Payment Due - Tijuana via Singapore","78","78"
553,"Knows of","Bobby Ngu","Unnamed baby","0","12: Car Payment Due - Tijuana via Singapore","78","78"
554,"Knows of","Bobby Ngu","Celia Oh's Father","0","12: Car Payment Due - Tijuana via Singapore","78","78"
555,"Knows","Bobby Ngu","Celia Oh's Brother","1","12: Car Payment Due - Tijuana via Singapore","78","78"
556,"Knows","Celia Oh","Celia Oh's Father","1","12: Car Payment Due - Tijuana via Singapore","78","78"
557,"Knows","Celia Oh","Celia Oh's Brother","1","12: Car Payment Due - Tijuana via Singapore","78","78"
558,"Knows","Celia Oh","Rafaela Cortes","1","12: Car Payment Due - Tijuana via Singapore","79","79"
559,"Exchange","Bobby Ngu","Rafaela Cortes","1","12: Car Payment Due - Tijuana via Singapore","79","80"
560,"Exchange","Bobby Ngu","Worker on the phone","1","12: Car Payment Due - Tijuana via Singapore","79","79"
561,"Knows","Bobby Ngu","Bobby's Brother","1","12: Car Payment Due - Tijuana via Singapore","79","79"
562,"Exchange","Bobby Ngu","v Boys","1","12: Car Payment Due - Tijuana via Singapore","79","80"
563,"Knows","Bobby Ngu","Bobby's Homies","1","12: Car Payment Due - Tijuana via Singapore","80","80"
564,"Knows","Bobby Ngu","Sol","1","12: Car Payment Due - Tijuana via Singapore","80","80"
565,"Knows of","Buzzworm","Mike Davis (Quartz City / City of Quartz)","0","13: Oldies - This Old Hood","80","80"
566,"Knows of","Gabriel Balboa","Mike Davis (Quartz City / City of Quartz)","0","13: Oldies - This Old Hood","80","80"
567,"Knows","Buzzworm","Gabriel Balboa","1","13: Oldies - This Old Hood","80","80"
568,"Knows of","Buzzworm","George Bush","0","13: Oldies - This Old Hood","81","81"
569,"Knows","Buzzworm","Buzzworm's Grandmother","1","13: Oldies - This Old Hood","81","81"
570,"Knows of","Buzzworm","Debbi Fields (Mrs. Fields)","0","13: Oldies - This Old Hood","82","82"
571,"Knows of","Buzzworm","Dorothy Buffum Chandler","0","13: Oldies - This Old Hood","82","82"
572,"Knows of","Buzzworm","Yonetaro Otani","0","13: Oldies - This Old Hood","82","82"
573,"Knows of","Buzzworm","Mexican Rancheros","0","13: Oldies - This Old Hood","82","82"
574,"Knows of","Buzzworm","Chumash People","0","13: Oldies - This Old Hood","82","82"
575,"Knows of","Buzzworm","Tongva (Yaanga) People","0","13: Oldies - This Old Hood","82","82"
576,"Knows","Buzzworm","Buzzworm's Grandmother","1","13: Oldies - This Old Hood","82","82"
577,"Knows of","Buzzworm","City Bureaucrats","0","13: Oldies - This Old Hood","82","82"
578,"Knows of","Buzzworm","Woman at Neighbourhood meeting","0","13: Oldies - This Old Hood","82","82"
579,"Knows of","Buzzworm","City Bureaucrats","0","13: Oldies - This Old Hood","83","83"
580,"Knows of","Buzzworm","Woman at Neighbourhood meeting","0","13: Oldies - This Old Hood","83","83"
581,"Exchange","Woman at Neighbourhood meeting","City Bureaucrats","1","13: Oldies - This Old Hood","82","83"
582,"Knows of","Buzzworm","""People in the way"" (82)","0","13: Oldies - This Old Hood","82","82"
583,"Knows","City Bureaucrats","""People in the way"" (82)","0","13: Oldies - This Old Hood","82","82"
584,"Knows of","Woman at Neighbourhood meeting","""People in the way"" (82)","0","13: Oldies - This Old Hood","82","82"
585,"Knows","Buzzworm","Unnamed members of L.A. Underclass","1","13: Oldies - This Old Hood","83","83"
586,"Knows of","City Bureaucrats","Unnamed members of L.A. Underclass","0","13: Oldies - This Old Hood","83","83"
587,"Knows of","Woman at Neighbourhood meeting","Unnamed members of L.A. Underclass","0","13: Oldies - This Old Hood","83","83"
588,"Exchange","Buzzworm","Unnamed members of L.A. Underclass","1","13: Oldies - This Old Hood","84","84"
589,"Exchange","Buzzworm","Margarita","1","13: Oldies - This Old Hood","84","85"
590,"Knows of","Buzzworm","Margarita's Boys","0","13: Oldies - This Old Hood","84","84"
591,"Knows of","Buzzworm","MS-13 (Mara Salvatrucha)","0","13: Oldies - This Old Hood","84","84"
592,"Knows","Margarita","Margarita's Boys","1","13: Oldies - This Old Hood","84","84"
593,"Knows of","Buzzworm","Aretha Franklin","0","13: Oldies - This Old Hood","84","84"
594,"Knows of","Buzzworm","Mariachi los Camperos de Nati Cano","0","13: Oldies - This Old Hood","84","84"
595,"Knows of","Margarita","Aretha Franklin","0","13: Oldies - This Old Hood","84","84"
596,"Knows of","Margarita","Mariachi los Camperos de Nati Cano","0","13: Oldies - This Old Hood","84","84"
597,"Exchange","Buzzworm","The kid who survived / dies","1","13: Oldies - This Old Hood","85","86"
598,"Knows of","Buzzworm","Previous watch-owner","0","13: Oldies - This Old Hood","86","86"
599,"Knows of","The kid who survived / dies","Previous watch-owner","0","13: Oldies - This Old Hood","86","86"
600,"Knows of","Buzzworm","Muhammad Ali","0","13: Oldies - This Old Hood","86","86"
601,"Knows of","The kid who survived / dies","Muhammad Ali","0","13: Oldies - This Old Hood","86","86"
602,"Knows of","Bobby Ngu","The Snakehead","1","15: Second Mortgage - Chinatown","97","97"
603,"Knows of","Bobby Ngu","Xiayue","1","15: Second Mortgage - Chinatown","97","97"
604,"Knows of","Bobby Ngu","Xiayue's parents","0","15: Second Mortgage - Chinatown","97","97"
605,"Knows","Bobby Ngu","Rafaela Cortes","1","15: Second Mortgage - Chinatown","97","97"
606,"Knows","Bobby Ngu","Sol","1","15: Second Mortgage - Chinatown","97","97"
607,"Knows","Bobby Ngu","Rafaela Cortes","1","15: Second Mortgage - Chinatown","98","98"
608,"Knows","Bobby Ngu","Sol","1","15: Second Mortgage - Chinatown","98","98"
609,"Knows of","Bobby Ngu","The boys in Singapore","0","15: Second Mortgage - Chinatown","98","98"
610,"Knows of","Bobby Ngu","Asian dude in the poster","0","15: Second Mortgage - Chinatown","98","98"
611,"Knows of","Bobby Ngu","Asian beauties in the poster","0","15: Second Mortgage - Chinatown","98","98"
612,"Knows of","Bobby Ngu","Chow Yun-Fat","0","15: Second Mortgage - Chinatown","98","98"
613,"Exchange","Bobby Ngu","The Snakehead","1","15: Second Mortgage - Chinatown","98","101"
614,"Knows","The Snakehead","Xiayue","1","15: Second Mortgage - Chinatown","99","99"
615,"Knows of","Bobby Ngu","Xiayue","1","15: Second Mortgage - Chinatown","99","99"
616,"Knows","Bobby Ngu","Bobby's Family (abstract)","1","15: Second Mortgage - Chinatown","99","99"
617,"Knows of","Bobby Ngu","Xiayue's Brother","1","15: Second Mortgage - Chinatown","99","99"
618,"Knows of","The Snakehead","Xiayue's Brother","0","15: Second Mortgage - Chinatown","99","99"
619,"Knows","Bobby Ngu","Bobby's Sister 1","1","15: Second Mortgage - Chinatown","99","99"
620,"Knows","Bobby Ngu","Bobby's Nephews and Nieces","1","15: Second Mortgage - Chinatown","99","99"
621,"Knows of","The Snakehead","Bobby's Sister 1","0","15: Second Mortgage - Chinatown","99","99"
622,"Knows of","Bobby Ngu","Xiayue","1","15: Second Mortgage - Chinatown","100","100"
623,"Knows of","Bobby Ngu","Xiayue's Brother","1","15: Second Mortgage - Chinatown","100","100"
624,"Knows","The Snakehead","Xiayue","1","15: Second Mortgage - Chinatown","100","100"
625,"Knows of","The Snakehead","Xiayue's Brother","0","15: Second Mortgage - Chinatown","100","100"
626,"Knows","Bobby Ngu","Bobby's Father","1","15: Second Mortgage - Chinatown","100","100"
627,"Knows","Bobby's Father","Xiayue","1","15: Second Mortgage - Chinatown","100","100"
628,"Knows","Bobby's Father","Xiayue's Brother","1","15: Second Mortgage - Chinatown","100","100"
629,"Knows","Bobby Ngu","Rafaela Cortes","1","15: Second Mortgage - Chinatown","101","101"
630,"Knows","Bobby Ngu","Bobby's Sister 1","1","15: Second Mortgage - Chinatown","101","101"
631,"Knows of","Bobby Ngu","Xiayue","1","15: Second Mortgage - Chinatown","101","101"
632,"Knows of","Manzanar Murakami","Driver of red Porsche","0","8: Rideshare - Downtown Interchange","55","55"
633,"Knows of","Manzanar Murakami","Passenger in red Porsche","0","8: Rideshare - Downtown Interchange","55","55"
634,"Exchange","Driver of red Porsche","Passenger in red Porsche","1","8: Rideshare - Downtown Interchange","55","55"
635,"Knows of","Manzanar Murakami","semi truck driver","0","8: Rideshare - Downtown Interchange","55","55"
636,"Knows of","semi truck driver","people in car jam (55)","1","8: Rideshare - Downtown Interchange","55","55"
637,"Knows of","Manzanar Murakami","people in car jam (55)","0","8: Rideshare - Downtown Interchange","55","55"
638,"Knows","Manzanar Murakami","surgical resident","1","8: Rideshare - Downtown Interchange","56","56"
639,"Knows","Manzanar Murakami","surgery patient","1","8: Rideshare - Downtown Interchange","56","56"
640,"Knows","surgical resident","surgery patient","1","8: Rideshare - Downtown Interchange","56","56"
641,"Knows","Manzanar Murakami","The homeless","1","8: Rideshare - Downtown Interchange","56","56"
642,"Knows of","Arcangel","woman in dream","0","11: To Wash - On The Tropic","71","71"
643,"Knows","woman in dream","The Orange","1","11: To Wash - On The Tropic","71","71"
644,"Knows","Arcangel","The Orange","1","11: To Wash - On The Tropic","71","71"
645,"Knows of","Arcangel","people in car jam (55)","0","11: To Wash - On The Tropic","72","72"
646,"Exchange","occupants of houses","Arcangel","1","1: Midday - Not Too Far from Mazatlán","72","72"
647,"Exchange","occupants of houses","people in car jam (55)","1","11: To Wash - On The Tropic","72","72"
648,"Knows of","people in car jam (55)","man with stalled truck","1","11: To Wash - On The Tropic","72","72"
649,"Exchange","Arcangel","man with stalled truck","0","11: To Wash - On The Tropic","72","72"
650,"Exchange","merchants","man with stalled truck","1","11: To Wash - On The Tropic","72","72"
651,"Exchange","Arcangel","people in car jam (55)","1","11: To Wash - On The Tropic","73","73"
652,"Exchange","Arcangel","young boy (73)","1","11: To Wash - On The Tropic","73","73"
653,"Exchange","someone (74)","Arcangel","1","11: To Wash - On The Tropic","74","74"
654,"Knows","Arcangel","people in car jam (55)","1","11: To Wash - On The Tropic","74","75"
655,"Exchange","Arcangel","woman in dream","1","11: To Wash - On The Tropic","75","75"
656,"Knows","woman in dream","The Orange","1","11: To Wash - On The Tropic","75","75"
657,"Knows","Arcangel","The Orange","1","11: To Wash - On The Tropic","75","75"
658,"Knows of","Gabriel Balboa","wave of Koreans (86)","0","14: Budgets - Skirting Downtown","86","86"
659,"Knows of","Gabriel Balboa","American tourists (86)","0","14: Budgets - Skirting Downtown","86","86"
660,"Exchange","Gabriel Balboa","Buzzworm","1","14: Budgets - Skirting Downtown","87","87"
661,"Knows of","Buzzworm","Corazon Juarez","0","14: Budgets - Skirting Downtown","87","87"
662,"Exchange","Gabriel Balboa","airport anouncer","1","14: Budgets - Skirting Downtown","87","87"
663,"Exchange","airport anouncer","Corazon Juarez","1","14: Budgets - Skirting Downtown","87","87"
664,"Exchange","Corazon Juarez","man with briefcase","1","14: Budgets - Skirting Downtown","87","87"
665,"Exchange","Gabriel Balboa","Corazon Juarez","1","14: Budgets - Skirting Downtown","87","87"
666,"Knows","Corazon Juarez","Corazon Juárez's child","1","14: Budgets - Skirting Downtown","87","89"
667,"Exchange","Gabriel Balboa","Emi","1","14: Budgets - Skirting Downtown","87","91"
668,"Knows","Emi","Astor Piazzolla","0","14: Budgets - Skirting Downtown","87","87"
669,"Knows of","Emi","Corazon Juarez","0","14: Budgets - Skirting Downtown","87","88"
670,"Knows of","Emi","Corazon Juárez's child","0","14: Budgets - Skirting Downtown","87","88"
671,"Knows of","Emi","taxi driver","0","14: Budgets - Skirting Downtown","87","88"
672,"Knows","taxi driver","Corazon Juarez","1","14: Budgets - Skirting Downtown","87","88"
673,"Knows","taxi driver","Corazon Juárez's child","1","14: Budgets - Skirting Downtown","87","88"
674,"Exchange","hospital aide","Corazon Juarez","1","14: Budgets - Skirting Downtown","89","89"
675,"Knows","hospital aide","Corazon Juárez's child","1","14: Budgets - Skirting Downtown","89","89"
676,"Exchange","Gabriel Balboa","hospital aide","1","14: Budgets - Skirting Downtown","89","89"
677,"Exchange","Gabriel Balboa","nurse at station","1","14: Budgets - Skirting Downtown","89","89"
678,"Exchange","Emi","""a CHP"" (89)","1","14: Budgets - Skirting Downtown","89","89"
679,"Exchange","Gabriel Balboa","""a CHP"" (89)","1","14: Budgets - Skirting Downtown","89","89"
680,"Knows of","Buzzworm","Malcolm X","0","16: LA X - Margarita's Corner","102","102"
681,"Knows of","Buzzworm","Shaquille O'Neal","0","16: LA X - Margarita's Corner","102","102"
682,"Knows","Buzzworm","Margarita","1","16: LA X - Margarita's Corner","102","102"
683,"Knows of","Buzzworm","Boyz 2 Men","0","16: LA X - Margarita's Corner","102","102"
684,"Knows of","Buzzworm","Snoop Dogg","0","16: LA X - Margarita's Corner","102","102"
685,"Knows of","Buzzworm","Kid Frost","0","16: LA X - Margarita's Corner","102","102"
686,"Knows of","Buzzworm","MC Hammer","0","16: LA X - Margarita's Corner","102","102"
687,"Exchange","Buzzworm","Unnamed members of L.A. Underclass","0","16: LA X - Margarita's Corner","103","103"
688,"Knows of","Buzzworm","Count Basie","0","16: LA X - Margarita's Corner","103","103"
689,"Knows of","Buzzworm","Duke Ellington","0","16: LA X - Margarita's Corner","103","103"
690,"Knows of","Buzzworm","Charlie Parker","0","16: LA X - Margarita's Corner","103","103"
691,"Knows of","Buzzworm","Fats Domino","0","16: LA X - Margarita's Corner","103","103"
692,"Knows of","Buzzworm","Ray Charles","0","16: LA X - Margarita's Corner","103","103"
693,"Knows","Buzzworm","The kid who survived / dies","0","16: LA X - Margarita's Corner","103","103"
694,"Exchange","Buzzworm","coroner","1","16: LA X - Margarita's Corner","104","104"
695,"Exchange","Buzzworm","Mother of the dead boy","1","16: LA X - Margarita's Corner","104","104"
696,"Knows of","Buzzworm","The dead boy's brother","0","16: LA X - Margarita's Corner","104","104"
697,"Knows","Mother of the dead boy","The dead boy's brother","0","16: LA X - Margarita's Corner","104","104"
698,"Knows","Mother of the dead boy","coroner","1","16: LA X - Margarita's Corner","104","104"
699,"Knows","Buzzworm","Reclaim Our Children","1","16: LA X - Margarita's Corner","104","104"
700,"Knows of","Mother of the dead boy","Reclaim Our Children","0","16: LA X - Margarita's Corner","104","104"
701,"Exchange","Buzzworm","The Dead Boy's Crew","1","16: LA X - Margarita's Corner","104","106"
702,"Knows of","Buzzworm","LAPD","0","16: LA X - Margarita's Corner","105","105"
703,"Knows of","The Dead Boy's Crew","LAPD","0","16: LA X - Margarita's Corner","105","105"
704,"Knows of","Buzzworm","Beethoven","0","16: LA X - Margarita's Corner","106","106"
705,"Knows of","Buzzworm","Beethoven","0","16: LA X - Margarita's Corner","105","105"
706,"Knows of","Walkman Kid","Beethoven","0","16: LA X - Margarita's Corner","105","105"
707,"Knows of","Walkman Kid","Beethoven","0","16: LA X - Margarita's Corner","106","106"
708,"Knows","Buzzworm","Margarita","0","16: LA X - Margarita's Corner","106","106"
709,"Knows","Buzzworm","Margarita's Eldest","1","16: LA X - Margarita's Corner","106","106"
710,"Knows","Buzzworm","Margarita's Family","1","16: LA X - Margarita's Corner","106","106"
711,"Knows","Buzzworm","Margarita's Eldest","1","16: LA X - Margarita's Corner","107","107"
712,"Knows","Buzzworm","Margarita","0","16: LA X - Margarita's Corner","107","107"
713,"Knows","Margarita's Family","Margarita","0","16: LA X - Margarita's Corner","106","106"
714,"Knows","Margarita's Eldest","Margarita","0","16: LA X - Margarita's Corner","106","106"
715,"Knows","Margarita's Eldest","Margarita","0","16: LA X - Margarita's Corner","107","107"
716,"Knows of","Buzzworm","Aretha Franklin","0","16: LA X - Margarita's Corner","107","107"
717,"Knows of","Buzzworm","Radio Listener","0","16: LA X - Margarita's Corner","107","107"
718,"Exchange","Rafaela Cortes","Sol","1","18: Daylight - The Cornfield","114","114"
719,"Knows","Rafaela Cortes","Doña Maria","1","18: Daylight - The Cornfield","114","114"
720,"Knows","Sol","Doña Maria","1","18: Daylight - The Cornfield","114","114"
721,"Knows","Rafaela Cortes","Rodriguez","1","18: Daylight - The Cornfield","115","115"
722,"Knows","Rafaela Cortes","Gabriel Balboa","1","18: Daylight - The Cornfield","115","115"
723,"Exchange","Rafaela Cortes","Sol","1","18: Daylight - The Cornfield","115","115"
724,"Knows","Rafaela Cortes","Bobby Ngu","1","18: Daylight - The Cornfield","115","115"
725,"Exchange","Doña Maria","Sol","1","18: Daylight - The Cornfield","116","117"
726,"Exchange","Rafaela Cortes","Doña Maria","1","18: Daylight - The Cornfield","115","117"
727,"Knows","Doña Maria","Hernando","1","18: Daylight - The Cornfield","115","115"
728,"Knows of","Rafaela Cortes","Hernando","1","18: Daylight - The Cornfield","115","115"
729,"Exchange","Rafaela Cortes","Sol","1","18: Daylight - The Cornfield","116","116"
730,"Knows","Rafaela Cortes","Hernando","1","18: Daylight - The Cornfield","116","116"
731,"Exchange","Hernando","person on the phone with Hernando","1","18: Daylight - The Cornfield","116","116"
732,"Knows of","Rafaela Cortes","person on the phone with Hernando","0","18: Daylight - The Cornfield","116","116"
733,"Knows of","Rafaela Cortes","Those Brazilians","0","18: Daylight - The Cornfield","116","116"
734,"Knows of","Hernando","Those Brazilians","0","18: Daylight - The Cornfield","116","116"
735,"Knows of","Doña Maria","person on the phone with Hernando","0","18: Daylight - The Cornfield","116","116"
736,"Knows of","Doña Maria","Those Brazilians","0","18: Daylight - The Cornfield","116","116"
737,"Knows","Rafaela Cortes","Bobby Ngu","1","18: Daylight - The Cornfield","116","116"
738,"Knows","Rafaela Cortes","Hernando","1","18: Daylight - The Cornfield","117","117"
739,"Knows","Doña Maria","Hernando","1","18: Daylight - The Cornfield","117","117"
740,"Knows","Rafaela Cortes","Lupe","1","18: Daylight - The Cornfield","117","117"
741,"Knows","Doña Maria","Lupe","1","18: Daylight - The Cornfield","117","117"
742,"Knows","Rafaela Cortes","Bobby Ngu","1","18: Daylight - The Cornfield","117","117"
743,"Exchange","Hernando","person on the phone with Hernando","1","18: Daylight - The Cornfield","117","118"
744,"Knows","Hernando","Sol","0","18: Daylight - The Cornfield","117","117"
745,"Knows of","person on the phone with Hernando","Sol","0","18: Daylight - The Cornfield","117","117"
746,"Knows of","Rafaela Cortes","person on the phone with Hernando","1","18: Daylight - The Cornfield","117","117"
747,"Knows","Hernando","""They"" (Organ buyers)","1","18: Daylight - The Cornfield","117","117"
748,"Knows of","person on the phone with Hernando","""They"" (Organ buyers)","0","18: Daylight - The Cornfield","117","117"
749,"Knows","Hernando","""They"" (Organ buyers)","1","18: Daylight - The Cornfield","118","118"
750,"Knows of","Hernando","""They"" (Organ Traffickers)","1","18: Daylight - The Cornfield","118","118"
751,"Knows of","person on the phone with Hernando","""They"" (Organ buyers)","0","18: Daylight - The Cornfield","118","118"
752,"Knows","person on the phone with Hernando","""They"" (Organ Traffickers)","1","18: Daylight - The Cornfield","118","118"
753,"Knows","person on the phone with Hernando","""The Doctor""","1","18: Daylight - The Cornfield","118","118"
754,"Knows of","Hernando","""The Doctor""","1","18: Daylight - The Cornfield","118","118"
755,"Exchange","Rafaela Cortes","Hernando","1","18: Daylight - The Cornfield","118","118"
756,"Knows","Rafaela Cortes","Sol","1","18: Daylight - The Cornfield","118","118"
757,"Knows of","Rafaela Cortes","person on the phone with Hernando","1","18: Daylight - The Cornfield","118","118"
758,"Knows","Hernando","Sol","0","18: Daylight - The Cornfield","118","118"
759,"Knows of","person on the phone with Hernando","Sol","0","18: Daylight - The Cornfield","118","118"
760,"Knows of","""The Doctor""","Sol","0","18: Daylight - The Cornfield","118","118"
761,"Knows","Rafaela Cortes","Sol","1","18: Daylight - The Cornfield","119","119"
762,"Knows","Rafaela Cortes","Doña Maria","1","18: Daylight - The Cornfield","119","119"
763,"Knows","Gabriel Balboa","Steven Maier","1","14: Budgets - Skirting Downtown","89","89"
764,"Knows of","Emi","semi truck driver","0","14: Budgets - Skirting Downtown","90","90"
765,"Knows of","Gabriel Balboa","semi truck driver","0","14: Budgets - Skirting Downtown","90","90"
766,"Knows of","Emi","Driver of red Porsche","0","14: Budgets - Skirting Downtown","90","90"
767,"Knows of","Gabriel Balboa","Driver of red Porsche","0","14: Budgets - Skirting Downtown","90","90"
768,"Knows of","Emi","Passenger in red Porsche","0","14: Budgets - Skirting Downtown","90","90"
769,"Knows of","Gabriel Balboa","Passenger in red Porsche","0","14: Budgets - Skirting Downtown","90","90"
770,"Knows","semi truck driver","Driver of red Porsche","1","14: Budgets - Skirting Downtown","90","90"
771,"Knows","semi truck driver","Passenger in red Porsche","1","14: Budgets - Skirting Downtown","90","90"
772,"Knows of","NewsNow Van Guys","Driver of red Porsche","0","14: Budgets - Skirting Downtown","90","90"
773,"Knows of","NewsNow Van Guys","Passenger in red Porsche","0","14: Budgets - Skirting Downtown","90","90"
774,"Knows of","NewsNow Van Guys","semi truck driver","0","14: Budgets - Skirting Downtown","90","90"
775,"Exchange","LAPD","people in car jam (55)","1","14: Budgets - Skirting Downtown","90","90"
776,"Exchange","Emi","Corazon Juarez","1","14: Budgets - Skirting Downtown","90","90"
777,"Knows","Emi","Corazon Juárez's child","1","14: Budgets - Skirting Downtown","90","91"
778,"Knows","Emi","Corazon Juarez","1","14: Budgets - Skirting Downtown","91","91"
779,"Knows","Emi","Emi's sister","1","14: Budgets - Skirting Downtown","91","91"
780,"Knows","Emi","Emi's nibling(s)","1","14: Budgets - Skirting Downtown","91","91"
781,"Knows of","Gabriel Balboa","Emi's sister","0","14: Budgets - Skirting Downtown","91","91"
782,"Knows of","Gabriel Balboa","Emi's nibling(s)","0","14: Budgets - Skirting Downtown","91","91"
783,"Knows","Emi","taxi driver","1","14: Budgets - Skirting Downtown","91","91"
784,"Knows","Corazon Juarez","taxi driver","1","14: Budgets - Skirting Downtown","91","91"
785,"Knows","taxi driver","Corazon Juárez's child","1","14: Budgets - Skirting Downtown","91","91"
786,"Knows of","Emi","Mexican wet nurses","1","14: Budgets - Skirting Downtown","91","91"
787,"Exchange","Emi","bureaucrats in parking violations (91)","1","14: Budgets - Skirting Downtown","91","91"
788,"Knows of","Gabriel Balboa","bureaucrats in parking violations (91)","0","14: Budgets - Skirting Downtown","91","91"
789,"Exchange","Gabriel Balboa","Buzzworm","0","14: Budgets - Skirting Downtown","91","91"
790,"Exchange","Gabriel Balboa","Buzzworm","1","14: Budgets - Skirting Downtown","92","92"
791,"Knows of","Buzzworm","Corazon Juarez","0","14: Budgets - Skirting Downtown","92","92"
792,"Knows of","Buzzworm","Corazon Juárez's child","0","14: Budgets - Skirting Downtown","92","92"
793,"Knows","Buzzworm","Buzzworm's informant","1","14: Budgets - Skirting Downtown","92","92"
794,"Knows","Buzzworm","Manzanar Murakami","1","14: Budgets - Skirting Downtown","92","92"
795,"Knows","Buzzworm","The homeless","0","14: Budgets - Skirting Downtown","92","92"
796,"Knows of","Buzzworm","jive radio show host","0","14: Budgets - Skirting Downtown","92","92"
