id,Event Name,Start Date,End Date,Narrator,Start Page,End Page,Telling  Time,Start Date TT,End Date TT,Start Page TT,End Page TT,Caddy,Quentin,Benjy,Jason,Dilsey,Quentin Jr
32,Jason recieves Caddy's letter (April sixth 1928),4/6/1928,4/6/1928,Jason Compson ,190,190,,4/6/1928,4/6/1928,180,321,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
36,Jason sees Quentin with the band member wearing the red tie ,4/6/1928,4/6/1928,Jason Compson ,231,233,,4/6/1928,4/6/1928,180,321,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
205,"Jason takes Caddy's money, forges a check, and gives it to his mother to burn",4/6/1928,4/7/1928,Jason Compson ,215,215,,4/6/1928,4/6/1928,180,321,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
205,"Jason takes Caddy's money, forges a check, and gives it to his mother to burn",4/6/1928,4/7/1928,Jason Compson ,216,216,,4/6/1928,4/6/1928,180,321,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
205,"Jason takes Caddy's money, forges a check, and gives it to his mother to burn",4/6/1928,4/7/1928,Jason Compson ,218,218,,4/6/1928,4/6/1928,180,321,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
205,"Jason takes Caddy's money, forges a check, and gives it to his mother to burn",4/6/1928,4/7/1928,Jason Compson ,219,219,,4/6/1928,4/6/1928,180,321,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
205,"Jason takes Caddy's money, forges a check, and gives it to his mother to burn",4/6/1928,4/7/1928,Jason Compson ,220,220,,4/6/1928,4/6/1928,180,321,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
205,"Jason takes Caddy's money, forges a check, and gives it to his mother to burn",4/6/1928,4/7/1928,Jason Compson ,226,226,,4/6/1928,4/6/1928,180,321,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
205,"Jason takes Caddy's money, forges a check, and gives it to his mother to burn",4/6/1928,4/7/1928,3rd Person Narrator,307,307,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
33,Quentin Jr. asks for money ,4/6/1928,4/6/1928,Jason Compson ,212,215,,4/6/1928,4/6/1928,180,321,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
41,Benjy sees Quentin Jr. with the band member wearing the red tie in the swing ,4/7/1928,4/7/1928,Benjamin Compson,46,46,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
41,Benjy sees Quentin Jr. with the band member wearing the red tie in the swing ,4/7/1928,4/7/1928,Benjamin Compson,48,50,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
42,Luster and Benjy eat cake for Benjy's birthday ,4/7/1928,4/7/1928,Benjamin Compson,56,58,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,3,3,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,9,9,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,12,12,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,14,14,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,19,20,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,32,32,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,35,35,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,46,46,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,Luster looks for a quarter ,4/7/1928,4/7/1928,Benjamin Compson,50,50,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
207,Quentin Jr. runs away,4/7/1928,4/8/1928,Benjamin Compson,72,72,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
207,Quentin Jr. runs away,4/7/1928,4/8/1928,Benjamin Compson,74,74,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
207,Quentin Jr. runs away,4/7/1928,4/8/1928,3rd Person Narrator,286,286,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
207,Quentin Jr. runs away,4/7/1928,4/8/1928,3rd Person Narrator,304,304,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
207,Quentin Jr. runs away,4/7/1928,4/8/1928,3rd Person Narrator,307,307,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
207,Quentin Jr. runs away,4/7/1928,4/8/1928,3rd Person Narrator,309,309,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
43,The Compsons have supper ,4/7/1928,4/7/1928,Benjamin Compson,66,66,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
43,The Compsons have supper ,4/7/1928,4/7/1928,Benjamin Compson,70,70,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
43,The Compsons have supper ,4/7/1928,4/7/1928,Benjamin Compson,71,71,,4/7/1928,4/7/1928,3,75,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
43,The Compsons have supper ,4/7/1928,4/6/1928,Jason Compson ,257,263,,4/6/1928,4/6/1928,180,321,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
209,"Dilsey, Frony, and Luster take Benjy to church",4/8/1928,4/9/1928,3rd Person Narrator,279,279,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
209,"Dilsey, Frony, and Luster take Benjy to church",4/8/1928,4/9/1928,3rd Person Narrator,289,289,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
209,"Dilsey, Frony, and Luster take Benjy to church",4/8/1928,4/9/1928,3rd Person Narrator,290,290,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
209,"Dilsey, Frony, and Luster take Benjy to church",4/8/1928,4/9/1928,3rd Person Narrator,292,292,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
209,"Dilsey, Frony, and Luster take Benjy to church",4/8/1928,4/9/1928,3rd Person Narrator,293,293,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
209,"Dilsey, Frony, and Luster take Benjy to church",4/8/1928,4/9/1928,3rd Person Narrator,294,294,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
209,"Dilsey, Frony, and Luster take Benjy to church",4/8/1928,4/9/1928,3rd Person Narrator,295,295,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
209,"Dilsey, Frony, and Luster take Benjy to church",4/8/1928,4/9/1928,3rd Person Narrator,297,297,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
211,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,4/8/1928,4/9/1928,3rd Person Narrator,305,305,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
211,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,4/8/1928,4/9/1928,3rd Person Narrator,307,307,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
211,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,4/8/1928,4/9/1928,3rd Person Narrator,308,308,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
211,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,4/8/1928,4/9/1928,3rd Person Narrator,309,309,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
211,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,4/8/1928,4/9/1928,3rd Person Narrator,310,310,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
211,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,4/8/1928,4/9/1928,3rd Person Narrator,311,311,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
211,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,4/8/1928,4/9/1928,3rd Person Narrator,312,312,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
211,Jason chases Quentin to Mottson and gets in a fight with the man wearing the dirty apron; he learns that Quentin is not there and goes home,4/8/1928,4/9/1928,3rd Person Narrator,313,313,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
212,Luster drives Benjy an alternate route in the carriage and Jason attacks Luster,4/8/1928,4/9/1928,3rd Person Narrator,320,320,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
208,The Compsons discover Quentin is missing and Jason discovers his money is missing,4/8/1928,4/9/1928,3rd Person Narrator,280,280,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
208,The Compsons discover Quentin is missing and Jason discovers his money is missing,4/8/1928,4/9/1928,3rd Person Narrator,282,282,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
208,The Compsons discover Quentin is missing and Jason discovers his money is missing,4/8/1928,4/9/1928,3rd Person Narrator,283,283,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
208,The Compsons discover Quentin is missing and Jason discovers his money is missing,4/8/1928,4/9/1928,3rd Person Narrator,284,284,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
210,The sheriff refuses to help Jason,4/8/1928,4/9/1928,3rd Person Narrator,303,303,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
210,The sheriff refuses to help Jason,4/8/1928,4/9/1928,3rd Person Narrator,304,304,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
21,Quentin breaks his watch ,6/2/1910,6/2/1910,Quentin Compson III,80,80,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25,Quentin buys tire irons and hides them ,6/2/1910,6/2/1910,Quentin Compson III,116,116,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,Quentin Compson III,80,80,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,Quentin Compson III,116,116,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,Quentin Compson III,174,174,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,Jason Compson ,196,197,,4/6/1928,4/6/1928,180,321,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,Jason Compson ,203,203,,4/6/1928,4/6/1928,180,321,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,Jason Compson ,226,226,,4/6/1928,4/6/1928,180,321,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,Jason Compson ,233,233,,4/6/1928,4/6/1928,180,321,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,Jason Compson ,261,261,,4/6/1928,4/6/1928,180,321,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,3rd Person Narrator,283,283,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Quentin commits suicide,6/2/1910,6/2/1910,3rd Person Narrator,299,299,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
29,Quentin dresses up ,6/2/1910,6/2/1910,Quentin Compson III,172,172,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
28,Quentin fights Gerald ,6/2/1910,6/2/1910,Quentin Compson III,160,161,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
26,Quentin finds the little Italian girl ,6/2/1910,6/2/1910,Quentin Compson III,125,138,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
27,Quentin gets arrested for taking the little Italian girl ,6/2/1910,6/2/1910,Quentin Compson III,139,145,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24,Quentin gives Shreve's note to Deacon ,6/2/1910,6/2/1910,Quentin Compson III,99,99,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23,Quentin sends his note to his father ,6/2/1910,6/2/1910,Quentin Compson III,82,82,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
,Quentin writes notes to father and Shreve,6/2/1910,6/2/1910,Quentin Compson III,81,81,,6/2/1910,6/2/1910,76,179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
187,Quentin confronts Dalton,8/1/1909,9/1/1909,Quentin Compson III,79,79,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
187,Quentin confronts Dalton,8/1/1909,9/1/1909,Quentin Compson III,92,92,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
187,Quentin confronts Dalton,8/1/1909,9/1/1909,Quentin Compson III,158,158,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
187,Quentin confronts Dalton,8/1/1909,9/1/1909,Quentin Compson III,159,159,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
187,Quentin confronts Dalton,8/1/1909,9/1/1909,Quentin Compson III,160,160,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
187,Quentin confronts Dalton,8/1/1909,9/1/1909,Quentin Compson III,161,161,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
187,Quentin confronts Dalton,8/1/1909,9/1/1909,Quentin Compson III,162,162,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
187,Quentin confronts Dalton,8/1/1909,9/1/1909,Quentin Compson III,163,163,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
188,Quentin tells his father he has committed incest,8/1/1909,9/1/1909,Quentin Compson III,77,77,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
188,Quentin tells his father he has committed incest,8/1/1909,9/1/1909,Quentin Compson III,79,79,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
188,Quentin tells his father he has committed incest,8/1/1909,9/1/1909,Quentin Compson III,95,95,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
188,Quentin tells his father he has committed incest,8/1/1909,9/1/1909,Quentin Compson III,148,148,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
188,Quentin tells his father he has committed incest,8/1/1909,9/1/1909,Quentin Compson III,176,176,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
188,Quentin tells his father he has committed incest,8/1/1909,9/1/1909,Quentin Compson III,177,177,,6/2/1910,6/2/1910,76,179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
